location,dbn,buildingName,buildingCode,address,waterTesting,elevatedResults,healthDptProtocolImplemented,dateLastTested,elevatedSamples,totalSamples,note
M.S. 137 America's School of Heroes,Q137,M.S. 137 - QUEENS,Q137,109-15 98 STREET QUEENS 11417,Yes,No,Yes,,,,
P.S./M.S. 138 Sunrise,Q138,P.S. 138 - QUEENS,Q138,251-11 WELLER AVENUE QUEENS 11422,Yes,Yes,Yes,2005,3,56,
P.S. 139 Rego Park,Q139,P.S. 139 - QUEENS,Q139,93-06 63 DRIVE QUEENS 11374,Yes,No,No,,,,
P.S. Q177,Q177,P.S. 139 - QUEENS,Q139,93-06 63 DRIVE QUEENS 11374,Yes,No,No,,,,
P.S. 140 Edward K Ellington,Q140,P.S. 140 - QUEENS,Q140,166-01 116 AVENUE QUEENS 11434,Yes,"Yes, in 2002",Yes,2005,0,20,
I.S. 141 The Steinway,Q141,I.S. 141 - QUEENS,Q141,37-11 21 AVENUE QUEENS 11105,Yes,No,No,,,,
Queens Transition Center,Q752,P.S. 752 (OLD J142) - QUEENS,Q142,142-10 LINDEN BOULEVARD QUEENS 11436,Yes,No,Yes,,,,
Queens Academy High School,Q540,P.S. 752 (OLD J142) - QUEENS,Q142,142-10 LINDEN BOULEVARD QUEENS 11436,Yes,No,Yes,,,,
P.S. Q233,Q233,P.S. 752 (OLD J142) - QUEENS,Q142,142-10 LINDEN BOULEVARD QUEENS 11436,Yes,No,Yes,,,,
P.S. 143 Louis Armstrong,Q143,P.S. 143 - QUEENS,Q143,34-74 113 STREET QUEENS 11368,Yes,No,No,,,,
P.S. 144 Col Jeromus Remsen,Q144,P.S. 144 - QUEENS,Q144,93-02 69 AVENUE QUEENS 11375,Yes,No,Yes,,,,
I.S. 145 Joseph Pulitzer,Q145,I.S. 145 - QUEENS,Q145,33-34 80 STREET QUEENS 11372,Yes,No,No,,,,
P.S. 146 Howard Beach,Q146,P.S. 146 - QUEENS,Q146,98-01 159 AVENUE QUEENS 11414,Yes,No,No,,,,
P.S./M.S. 147 Ronald McNair,Q147,P.S. 147 - QUEENS,Q147,218-01 116 AVENUE QUEENS 11411,Yes,No,Yes,,,,
P.S. Q811,Q811,P.S. 147 - QUEENS,Q147,218-01 116 AVENUE QUEENS 11411,Yes,No,Yes,,,,
P.S. 148 Queens,Q148,P.S. 148 - QUEENS,Q148,89-02 32 AVENUE QUEENS 11369,Yes,No,No,,,,
P.S. 149 Christa Mcauliffe,Q149,P.S. 149 - QUEENS,Q149,93-11 34 AVENUE QUEENS 11372,Yes,"Yes, in 2003",Yes,2004,0,33,
P.S. 150 Queens,Q150,P.S. 150 - QUEENS,Q150,40-01 43 AVENUE QUEENS 11104,Yes,No,No,,,,
P.S. Q255,Q255,P.S. 151 - QUEENS,Q151,50-05 31 AVENUE QUEENS 11377,Yes,"Yes, in 2003",Yes,2004,0,20,
P.S. 151 Mary D. Carter,Q151,P.S. 151 - QUEENS,Q151,50-05 31 AVENUE QUEENS 11377,Yes,"Yes, in 2003",Yes,2004,0,20,
P.S. 152 Gwendoline N. Alleyne School,Q152,P.S. 152 - QUEENS,Q152,33-52 62 STREET QUEENS 11377,Yes,No,No,,,,
P.S. 153 Maspeth Elem,Q153,P.S. 153 - QUEENS,Q153,60-02 60 LANE QUEENS 11378,Yes,"Yes, in 2003",Yes,2005,0,51,
P.S. 154 Queens,Q154,P.S. 154 - QUEENS,Q154,75-02 162 STREET QUEENS 11366,Yes,"Yes, in 2002",Yes,2004,0,9,
P.S. Q255,Q255,P.S. 154 - QUEENS,Q154,75-02 162 STREET QUEENS 11366,Yes,"Yes, in 2002",Yes,2004,0,9,
P.S. 155,Q155,P.S. 155 - QUEENS,Q155,130-02 115 AVENUE QUEENS 11420,Yes,No,Yes,,,,
P.S. 156 Laurelton,Q156,P.S. 156 - QUEENS,Q156,229-02 137 AVENUE QUEENS 11413,Yes,No,Yes,,,,
Queens United Middle School,Q289,P.S. 156 - QUEENS,Q156,229-02 137 AVENUE QUEENS 11413,Yes,No,Yes,,,,
J.H.S. 157 Stephen A. Halsey,Q157,J.H.S. 157 - QUEENS,Q157,63-55 102ND STREET QUEENS 11374,Yes,No,No,,,,
M.S. 158 Marie Curie,Q158,J.H.S. 158 - QUEENS,Q158,46-35 OCEANIA STREET QUEENS 11361,Yes,No,No,,,,
P.S. Q224,Q224,J.H.S. 158 - QUEENS,Q158,46-35 OCEANIA STREET QUEENS 11361,Yes,No,No,,,,
P.S. 159,Q159,P.S. 159 - QUEENS,Q159,205-01 33 AVENUE QUEENS 11361,Yes,"Yes, in 2002",Yes,2004,0,21,
P.S. 160 Walter Francis Bishop,Q160,P.S. 160 - QUEENS,Q160,109-59 INWOOD STREET QUEENS 11435,Yes,No,No,,,,
P.S. Q004,Q004,P.S. 161 - QUEENS,Q161,101-33 124 STREET QUEENS 11419,Yes,No,No,,,,
P.S. 161 Arthur Ashe School,Q161,P.S. 161 - QUEENS,Q161,101-33 124 STREET QUEENS 11419,Yes,No,No,,,,
P.S. 162 John Golden,Q162,P.S. 162 - QUEENS,Q162,201-02 53 AVENUE QUEENS 11364,Yes,"Yes, in 2002",Yes,2004,0,29,
P.S. 163 Flushing Heights,Q163,P.S. 163 - QUEENS,Q163,159-01 59 AVENUE QUEENS 11365,Yes,No,No,,,,
P.S. 164 Queens Valley,Q164,P.S. 164 - QUEENS,Q164,138-01 77 AVENUE QUEENS 11367,Yes,No,No,,,,
P.S. 165 Edith K. Bergtraum,Q165,P.S. 165 - QUEENS,Q165,70-35 150 STREET QUEENS 11367,Yes,No,Yes,,,,
P.S. 166 Henry Gradstein,Q166,P.S. 166 - QUEENS,Q166,33-09 35 AVENUE QUEENS 11106,Yes,No,No,,,,
I.S. 250 The Robert F. Kennedy Community Middle School,Q250,J.H.S. 168 - QUEENS,Q168,158-40 76 ROAD QUEENS 11366,Yes,No,Yes,,,,
P.S. Q255,Q255,J.H.S. 168 - QUEENS,Q168,158-40 76 ROAD QUEENS 11366,Yes,No,Yes,,,,
"Queens School of Inquiry, The",Q252,J.H.S. 168 - QUEENS,Q168,158-40 76 ROAD QUEENS 11366,Yes,No,Yes,,,,
BELL Academy,Q294,P.S. 169 - QUEENS,Q169,18-25 212 STREET QUEENS 11360,Yes,"Yes, in 2002",Yes,2004,0,41,
P.S. 169 Bay Terrace,Q169,P.S. 169 - QUEENS,Q169,18-25 212 STREET QUEENS 11360,Yes,"Yes, in 2002",Yes,2004,0,41,
P.S. 171 Peter G. Van Alst,Q171,P.S. 171 - QUEENS,Q171,14-14 29 AVENUE QUEENS 11102,Yes,No,No,,,,
District 30 Pre-K Center,Q389,P.S. 171 - QUEENS,Q171,14-14 29 AVENUE QUEENS 11102,Yes,No,No,,,,
Irwin Altman Middle School 172,Q172,J.H.S. 172 - QUEENS,Q172,81-14 257 STREET QUEENS 11004,Yes,No,No,,,,
P.S. 173 Fresh Meadows,Q173,P.S. 173 - QUEENS,Q173,174-10 67 AVENUE QUEENS 11365,Yes,No,No,,,,
P.S. 174 William Sidney Mount,Q174,P.S. 174 - QUEENS,Q174,65-10 DIETERLE CRESCENT QUEENS 11374,Yes,No,No,,,,
P.S. 175 The Lynn Gross Discovery School,Q175,P.S. 175 - QUEENS,Q175,64-35 102 STREET QUEENS 11374,Yes,No,Yes,,,,
P.S. 176 Cambria Heights,Q176,P.S. 176 - QUEENS,Q176,120-45 235 STREET QUEENS 11411,Yes,"Yes, in 2002",Yes,2005,0,11,
P.S. Q177,Q177,P.S. 177 - QUEENS,Q177,56-37 188 STREET QUEENS 11365,Yes,"Yes, in 2002",Yes,2005,0,21,
P.S./ IS 178 Holliswood,Q178,P.S. 178 - QUEENS,Q178,189-10 RADNOR ROAD QUEENS 11423,Yes,No,No,,,,
P.S. Q224,Q224,P.S. 178 - QUEENS,Q178,189-10 RADNOR ROAD QUEENS 11423,Yes,No,No,,,,
P.S. Q004,Q004,P.S. 179 - QUEENS,Q179,196-25 PECK AVENUE QUEENS 11365,Yes,"Yes, in 2002",Yes,2004,0,16,
Scholars' Academy,Q323,I.S. 323 (OLD IS 180) - QUEENS,Q180,320 BEACH 104TH STREET QUEENS 11694,Yes,No,Yes,,,,
P.S. 181 Brookfield,Q181,P.S. 181 - QUEENS,Q181,148-15 230 STREET QUEENS 11413,Yes,"Yes, in 2002",Yes,2005,0,33,
P.S. 183 Dr. Richard R. Green,Q183,P.S. 183 - QUEENS,Q183,2-45 BEACH  79 STREET QUEENS 11693,Yes,No,No,,,,
P.S. 184 Flushing Manor,Q184,P.S. 184 - QUEENS,Q184,163-15 21 ROAD QUEENS 11357,Yes,"Yes, in 2002",Yes,2004,0,23,
J.H.S. 185 Edward Bleeker,Q185,J.H.S. 185 - QUEENS,Q185,147-26 25 DRIVE QUEENS 11354,Yes,Yes,Yes,2004,1,27,
P.S. 186 Castlewood,Q186,P.S. 186 - QUEENS,Q186,252-12 72 AVENUE QUEENS 11426,Yes,No,No,,,,
P.S. Q224,Q224,P.S. 186 - QUEENS,Q186,252-12 72 AVENUE QUEENS 11426,Yes,No,No,,,,
P.S. 188 Kingsbury,Q188,P.S. 188 - QUEENS,Q188,218-12 HARTLAND AVENUE QUEENS 11364,Yes,Yes,Yes,2004,1,25,
J.H.S. 189 Daniel Carter Beard,Q189,J.H.S. 189 - QUEENS,Q189,144-80 BARCLAY AVENUE QUEENS 11355,Yes,No,No,,,,
Flushing International High School,Q263,J.H.S. 189 - QUEENS,Q189,144-80 BARCLAY AVENUE QUEENS 11355,Yes,No,No,,,,
J.H.S. 190 Russell Sage,Q190,J.H.S. 190 - QUEENS,Q190,68-17 AUSTIN STREET QUEENS 11375,Yes,No,No,,,,
P.S. Q177,Q177,J.H.S. 190 - QUEENS,Q190,68-17 AUSTIN STREET QUEENS 11375,Yes,No,No,,,,
P.S. 191 Mayflower,Q191,P.S. 191 - QUEENS,Q191,85-15 258 STREET QUEENS 11001,Yes,Yes,Yes,2004,1,22,
P.S. Q993,Q993,P.S. 191 - QUEENS,Q191,85-15 258 STREET QUEENS 11001,Yes,Yes,Yes,2004,1,22,
I.S. 192 The Linden,Q192,I.S. 192 - QUEENS,Q192,109-89 204 STREET QUEENS 11412,Yes,No,No,,,,
Pathways College Preparatory School: A College Board School,Q259,I.S. 192 - QUEENS,Q192,109-89 204 STREET QUEENS 11412,Yes,No,No,,,,
P.S. 193 Alfred J. Kennedy,Q193,P.S. 193 - QUEENS,Q193,152-20 11 AVENUE QUEENS 11357,Yes,"Yes, in 2002",Yes,2004,0,35,
J.H.S. 194 William Carr,Q194,J.H.S. 194 - QUEENS,Q194,154-60 17 AVENUE QUEENS 11357,Yes,"Yes, in 2002",Yes,2004,0,19,
P.S. 195 William Haberle,Q195,P.S. 195 - QUEENS,Q195,253-50 149 AVENUE QUEENS 11422,Yes,"Yes, in 2002",Yes,2005,0,41,
P.S. 196 Grand Central Parkway,Q196,P.S. 196 - QUEENS,Q196,71-25 113 STREET QUEENS 11375,Yes,"Yes, in 2002",Yes,2005,0,23,
P.S. 197 The Ocean School,Q197,P.S. 197 - QUEENS,Q197,825 HICKSVILLE ROAD QUEENS 11691,Yes,No,No,,,,
Goldie Maple Academy,Q333,I.S. 198 - QUEENS,Q198,3-65 BEACH 56 STREET QUEENS 11692,Yes,No,No,,,,
P.S. 199 Maurice A. Fitzgerald,Q199,P.S. 199 - QUEENS,Q199,39-20 48 AVENUE QUEENS 11104,Yes,No,Yes,,,,
P.S./M.S. 200 - The Pomonok School & STAR Academy,Q200,P.S. 200 - QUEENS,Q200,70-10 164 STREET QUEENS 11365,Yes,"Yes, in 2002",Yes,2004,0,26,
P.S. 201 The Discovery School for Inquiry and Research,Q201,P.S. 201 - QUEENS,Q201,65-11 155 STREET QUEENS 11367,Yes,"Yes, in 2002",Yes,2004,0,37,
J.H.S. 202 Robert H. Goddard,Q202,I.S. 202 - QUEENS,Q202,138-30 LAFAYETTE STREET QUEENS 11417,Yes,No,No,,,,
Robert H. Goddard High School of Communication Arts and Technology,Q308,I.S. 202 - QUEENS,Q202,138-30 LAFAYETTE STREET QUEENS 11417,Yes,No,No,,,,
P.S. 203 Oakland Gardens,Q203,P.S. 203 - QUEENS,Q203,53-11 SPRINGFIELD BOULEVARD QUEENS 11364,Yes,"Yes, in 2002",Yes,2004,0,17,
I.S. 204 Oliver W. Holmes,Q204,I.S. 204 - QUEENS,Q204,36-41 28 STREET QUEENS 11106,Yes,No,No,,,,
Energy Tech High School,Q258,I.S. 204 - QUEENS,Q204,36-41 28 STREET QUEENS 11106,Yes,No,No,,,,
P.S. Q224,Q224,P.S. 205 - QUEENS,Q205,75-25 BELL BOULEVARD QUEENS 11364,Yes,No,No,,,,
P.S. 205 Alexander Graham Bell,Q205,P.S. 205 - QUEENS,Q205,75-25 BELL BOULEVARD QUEENS 11364,Yes,No,No,,,,
P.S. 206 The Horace Harding School,Q206,P.S. 206 - QUEENS,Q206,61-02 98 STREET QUEENS 11374,Yes,No,No,,,,
P.S. 207 Rockwood Park,Q207,PS/MS 207 Queens,Q207,159-15 88 STREET QUEENS 11414,Yes,No,No,,,,
P.S. 009,Q009,P.S. 209 - QUEENS,Q209,16-10 UTOPIA PARKWAY QUEENS 11357,Yes,No,No,,,,
P.S. 209 Clearview Gardens,Q209,P.S. 209 - QUEENS,Q209,16-10 UTOPIA PARKWAY QUEENS 11357,Yes,No,No,,,,
J.H.S. 210 Elizabeth Blackwell,Q210,I.S. 210 - QUEENS,Q210,93-11 101 AVENUE QUEENS 11416,Yes,No,No,,,,
P.S. 212,Q212,P.S. 212 - QUEENS,Q212,34-25 82 STREET QUEENS 11372,Yes,"Yes, in 2003",Yes,2004,0,49,
P.S. 213 The Carl Ullman School,Q213,P.S. 213 - QUEENS,Q213,231-02 67 AVENUE QUEENS 11364,Yes,Yes,Yes,2002,2,52,
P.S. Q004,Q004,P.S. 213 - QUEENS,Q213,231-02 67 AVENUE QUEENS 11364,Yes,Yes,Yes,2002,2,52,
P.S. 214 Cadwallader Colden,Q214,P.S. 214 - QUEENS,Q214,31-15 140 STREET QUEENS 11354,Yes,"Yes, in 2002",Yes,2004,0,28,
Wave Preparatory Elementary School,Q362,P.S. 215 - QUEENS,Q215,535 BRIAR PLACE QUEENS 11691,Yes,No,No,,,,
J.H.S. 216 George J. Ryan,Q216,J.H.S. 216 - QUEENS,Q216,64-20 175 STREET QUEENS 11365,Yes,"Yes, in 2002",Yes,2004,0,15,
J.H.S. 217 Robert A. Van Wyck,Q217,I.S. 217 - QUEENS,Q217,85-05 144 STREET QUEENS 11435,Yes,No,No,,,,
P.S. 219 Paul Klapper,Q219,P.S. 219 - QUEENS,Q219,144-39 GRAVETT ROAD QUEENS 11367,Yes,No,No,,,,
P.S. 220 Edward Mandel,Q220,P.S. 220 - QUEENS,Q220,62-10 108 STREET QUEENS 11375,Yes,No,No,,,,
P.S. 221 The North Hills School,Q221,P.S. 221 - QUEENS,Q221,57-40 MARATHON PARKWAY QUEENS 11362,Yes,"Yes, in 2002",Yes,2005,0,15,
P.S. Q222 - Fire Fighter Christopher A. Santora School,Q222,P.S. 222 (ECC) - QUEENS,Q222,86-15 37 AVENUE QUEENS 11372,Yes,No,No,,,,
P.S. Q811,Q811,P.S. 222 (ECC) - QUEENS,Q222,86-15 37 AVENUE QUEENS 11372,Yes,No,No,,,,
P.S. 124 Osmond A Church,Q124,P.S. 223 - QUEENS,Q223,125-20 SUTPHIN BOULEVARD QUEENS 11434,Yes,No,Yes,,,,
P.S. 223 Lyndon B. Johnson,Q223,P.S. 223 - QUEENS,Q223,125-20 SUTPHIN BOULEVARD QUEENS 11434,Yes,No,Yes,,,,
Curious Young Learners Pre-K Center,Q336,P.S. 223 - QUEENS,Q223,125-20 SUTPHIN BOULEVARD QUEENS 11434,Yes,No,Yes,,,,
Waterside Children's Studio School ,Q317,P.S. 225 - QUEENS,Q225,190 BEACH 110 STREET ROCKAWAY PARK 11694,Yes,No,No,,,,
Waterside School For Leadership ,Q318,P.S. 225 - QUEENS,Q225,190 BEACH 110 STREET ROCKAWAY PARK 11694,Yes,No,No,,,,
Hawtree Creek Middle School,Q297,I.S. 226 - QUEENS,Q226,121-10 ROCKAWAY BOULEVARD QUEENS 11420,Yes,No,No,,,,
P.S. Q233,Q233,I.S. 226 - QUEENS,Q226,121-10 ROCKAWAY BOULEVARD QUEENS 11420,Yes,No,No,,,,
J.H.S. 226 Virgil I. Grissom,Q226,I.S. 226 - QUEENS,Q226,121-10 ROCKAWAY BOULEVARD QUEENS 11420,Yes,No,No,,,,
Epic High School - South,Q314,I.S. 226 - QUEENS,Q226,121-10 ROCKAWAY BOULEVARD QUEENS 11420,Yes,No,No,,,,
I.S. 227 Louis Armstrong,Q227,I.S. 227 - QUEENS,Q227,32-02 JUNCTION BOULEVARD QUEENS 11369,Yes,Yes,Yes,2004,1,57,
P.S. Q811,Q811,I.S. 227 - QUEENS,Q227,32-02 JUNCTION BOULEVARD QUEENS 11369,Yes,Yes,Yes,2004,1,57,
P.S. 228 Early Childhood Magnet School of the Arts,Q228,P.S. 228 (ECC) - QUEENS,Q228,32-63 93 STREET QUEENS 11369,Yes,No,Yes,,,,
P.S. 229 Emanuel Kaplan,Q229,P.S. 229 - QUEENS,Q229,67-25 51 ROAD QUEENS 11377,Yes,"Yes, in 2003",Yes,2005,0,71,
I.S. 230,Q230,I.S. 230 - QUEENS,Q230,73-10 34 AVENUE JACKSON HEIGHTS 11372,Yes,No,No,,,,
Community Voices Middle School,Q356,I.S. 231 (TANDEM Q251) - QUEENS,Q231,145-00 SPRINGFIELD BOULEVARD QUEENS 11413,Yes,No,Yes,,,,
Collaborative Arts Middle School,Q355,I.S. 231 (TANDEM Q251) - QUEENS,Q231,145-00 SPRINGFIELD BOULEVARD QUEENS 11413,Yes,No,Yes,,,,
P.S. 232 Lindenwood,Q232,P.S. 232 - QUEENS,Q232,153-23 83 STREET QUEENS 11414,Yes,No,No,,,,
I.S. 237,Q237,J.H.S. 237 - QUEENS,Q237,46-21 COLDEN STREET QUEENS 11355,Yes,No,No,,,,
East-West School of International Studies,Q281,J.H.S. 237 - QUEENS,Q237,46-21 COLDEN STREET QUEENS 11355,Yes,No,No,,,,
I.S. 238 - Susan B. Anthony Academy,Q238,I.S. 238 - QUEENS,Q238,88-15 182 STREET QUEENS 11423,Yes,No,No,,,,
P.S. 242 Leonard P. Stavisky Early Childhood School,Q242,P.S. 242 - (ECC) - QUEENS,Q242,29-66 137 STREET QUEENS 11354,Yes,No,No,,,,
P.S. 251 Queens,Q251,P.S. 251 (TANDEM Q231) - QUEENS,Q251,144-51 ARTHUR STREET QUEENS 11413,Yes,No,Yes,,,,
P.S. 019 Marino Jeantet,Q019,P.S./I.S. 269 - QUEENS,Q269,86-37 53RD AVENUE QUEENS 11373,Yes,No,No,,,,
Elm Tree Elementary School,Q211,P.S./I.S. 269 - QUEENS,Q269,86-37 53RD AVENUE QUEENS 11373,Yes,No,No,,,,
P.S. 280,Q280,P.S. 280 - QUEENS,Q280,34-20 94TH STREET QUEENS 11372,Yes,Yes,Yes,2016,4,74,
P.S. 092 Harry T. Stewart Sr.,Q092,P.S. 92 - QUEENS,Q292,99-01 34 AVENUE QUEENS 11368,Yes,"Yes, in 2003",Yes,2004,0,50,
P.S. 092 Harry T. Stewart Sr.,Q092,EAST ELMHURST COMMUNITY SCHOOL - QUEENS,Q329,26-25 97TH STREET QUEENS 11369,Yes,Awaiting final results,Yes,,,,
East Elmhurst Community School,Q329,EAST ELMHURST COMMUNITY SCHOOL - QUEENS,Q329,26-25 97TH STREET QUEENS 11369,Yes,Awaiting final results,Yes,,,,
District 30 Pre-K Center,Q389,EAST ELMHURST COMMUNITY SCHOOL - QUEENS,Q329,26-25 97TH STREET QUEENS 11369,Yes,Awaiting final results,Yes,,,,
Success Academy Charter School - Rosedale - New York 5,Q337,Success Academy - Rosedale,Q374,147-65 249TH STREET QUEENS 11422,Yes,Awaiting final results,Yes,,,,
New Visions Charter High School for Advanced Math and Science IV,Q320,AUGUST MARTIN HS - QUEENS,Q400,156-10 BAISLEY BOULEVARD QUEENS 11434,Yes,No,No,,,,
August Martin High School,Q400,AUGUST MARTIN HS - QUEENS,Q400,156-10 BAISLEY BOULEVARD QUEENS 11434,Yes,No,No,,,,
Voyages Prep - South Queens,Q261,AUGUST MARTIN HS - QUEENS,Q400,156-10 BAISLEY BOULEVARD QUEENS 11434,Yes,No,No,,,,
P.S. Q811,Q811,BAYSIDE HS - Q,Q405,32-24 CORPORAL KENNEDY STREET QUEENS 11361,Yes,No,No,,,,
Bayside High School,Q495,BAYSIDE HS - Q,Q405,32-24 CORPORAL KENNEDY STREET QUEENS 11361,Yes,No,No,,,,
District 25 PRE-K Center,Q409,DDC UPK CENTER @143RD STREET - QUEENS,Q409,14-45 143RD STREET QUEENS 11357,,,,,,,Charter managed facility. More information to come.
Rockaway Collegiate High School,Q351,Beach Channel Educational Campus,Q410,100-00 BEACH CHANNEL DRIVE QUEENS 11694,Yes,No,Yes,,,,
Rockaway Park High School for Environmental Sustainability,Q324,Beach Channel Educational Campus,Q410,100-00 BEACH CHANNEL DRIVE QUEENS 11694,Yes,No,Yes,,,,
P.S. Q256,Q256,Beach Channel Educational Campus,Q410,100-00 BEACH CHANNEL DRIVE QUEENS 11694,Yes,No,Yes,,,,
Channel View School for Research,Q262,Beach Channel Educational Campus,Q410,100-00 BEACH CHANNEL DRIVE QUEENS 11694,Yes,No,Yes,,,,
P.S. Q993,Q993,BENJAMIN N. CARDOZO HS - Q,Q415,57-00 223RD STREET BAYSIDE 11364,Yes,No,No,,,,
Benjamin N. Cardozo High School,Q415,BENJAMIN N. CARDOZO HS - Q,Q415,57-00 223RD STREET BAYSIDE 11364,Yes,No,No,,,,
Preparatory Academy for Writers: A College Board School,Q283,SPRINGFIELD GARDENS HS - Q,Q420,143-10 SPRINGFIELD BOULEVARD QUEENS 11413,Yes,No,No,,,,
Excelsior Preparatory High School,Q265,SPRINGFIELD GARDENS HS - Q,Q420,143-10 SPRINGFIELD BOULEVARD QUEENS 11413,Yes,No,No,,,,
George Washington Carver High School for the Sciences,Q272,SPRINGFIELD GARDENS HS - Q,Q420,143-10 SPRINGFIELD BOULEVARD QUEENS 11413,Yes,No,No,,,,
Queens Preparatory Academy,Q248,SPRINGFIELD GARDENS HS - Q,Q420,143-10 SPRINGFIELD BOULEVARD QUEENS 11413,Yes,No,No,,,,
John Bowne High School,Q425,JOHN BOWNE HS - QUEENS,Q425,63-25 MAIN STREET QUEENS 11367,Yes,No,No,,,,
P.S. Q811,Q811,FRANCIS LEWIS HS - Q,Q430,58-20 UTOPIA PARKWAY QUEENS 11365,Yes,No,No,,,,
Francis Lewis High School,Q430,FRANCIS LEWIS HS - Q,Q430,58-20 UTOPIA PARKWAY QUEENS 11365,Yes,No,No,,,,
Martin Van Buren High School,Q435,MARTIN VAN BUREN HS - QUEENS,Q435,230-17 HILLSIDE AVENUE QUEENS 11427,Yes,No,No,,,,
Business Technology Early College High School,Q315,MARTIN VAN BUREN HS - QUEENS,Q435,230-17 HILLSIDE AVENUE QUEENS 11427,Yes,No,No,,,,
Forest Hills High School,Q440,FOREST HILLS HS - Q,Q440,67-01 110 STREET QUEENS 11375,Yes,No,No,,,,
William Cullen Bryant High School,Q445,WILLIAM C. BRYANT HS - Q,Q445,48-10 31 AVENUE QUEENS 11103,Yes,No,No,,,,
Academy of American Studies,Q575,NEWCOMERS HIGH SCHOOL (OLD LIC)-Q,Q450,28-01 41 AVENUE QUEENS 11101,Yes,No,No,,,,
Newcomers High School,Q555,NEWCOMERS HIGH SCHOOL (OLD LIC)-Q,Q450,28-01 41 AVENUE QUEENS 11101,Yes,No,No,,,,
Academy of American Studies,Q575,ACADEMY OF AMERICAN STUD HS - Q,Q451,28-04 41 AVENUE LONG ISLAND CITY 11101,Yes,No,Yes,,,,
P.S. Q993,Q993,LONG ISLAND CITY HS(NEW)-Q,Q452,14-30 BROADWAY QUEENS 11106,Yes,No,No,,,,
Long Island City High School,Q450,LONG ISLAND CITY HS(NEW)-Q,Q452,14-30 BROADWAY QUEENS 11106,Yes,No,No,,,,
Newtown High School,Q455,NEWTOWN HS - Q,Q455,48-01 90 STREET QUEENS 11373,Yes,No,Yes,,,,
International High School for Health Sciences,Q236,NEWTOWN HS - Q,Q455,48-01 90 STREET QUEENS 11373,Yes,No,Yes,,,,
High School for Arts and Business,Q550,HS FOR ARTS AND BUS. (OL NUTN X)-Q,Q456,105-25 HORACE HARDING EXPY N QUEENS 11368,Yes,No,No,,,,
Veritas Academy,Q240,FLUSHING HS - Q,Q460,35-01 UNION STREET QUEENS 11354,Yes,No,No,,,,
Queens High School for Language Studies,Q241,FLUSHING HS - Q,Q460,35-01 UNION STREET QUEENS 11354,Yes,No,No,,,,
Flushing High School,Q460,FLUSHING HS - Q,Q460,35-01 UNION STREET QUEENS 11354,Yes,No,No,,,,
Frederick Douglass Academy VI High School,Q260,FAR ROCKAWAY HS - Q,Q465,8-21 BAY 25 STREET QUEENS 11691,Yes,No,No,,,,
Knowledge and Power Preparatory Academy VI,Q282,FAR ROCKAWAY HS - Q,Q465,8-21 BAY 25 STREET QUEENS 11691,Yes,No,No,,,,
"Queens High School for Information, Research, and Technology",Q302,FAR ROCKAWAY HS - Q,Q465,8-21 BAY 25 STREET QUEENS 11691,Yes,No,No,,,,
Academy of Medical Technology: A College Board School,Q309,FAR ROCKAWAY HS - Q,Q465,8-21 BAY 25 STREET QUEENS 11691,Yes,No,No,,,,
Queens Collegiate: A College Board School,Q310,JAMAICA HS - Q,Q470,167-01 GOTHIC DRIVE JAMAICA 11432,Yes,No,No,,,,
Jamaica Gateway to the Sciences,Q350,JAMAICA HS - Q,Q470,167-01 GOTHIC DRIVE JAMAICA 11432,Yes,No,No,,,,
Hillside Arts & Letters Academy,Q325,JAMAICA HS - Q,Q470,167-01 GOTHIC DRIVE JAMAICA 11432,Yes,No,No,,,,
High School for Community Leadership,Q328,JAMAICA HS - Q,Q470,167-01 GOTHIC DRIVE JAMAICA 11432,Yes,No,No,,,,
Richmond Hill High School,Q475,RICHMOND HILL HS - Q,Q475,89-30 114 STREET QUEENS 11418,Yes,No,No,,,,
John Adams High School,Q480,JOHN ADAMS HS - QUEENS,Q480,101-01 ROCKAWAY BOULEVARD QUEENS 11417,Yes,No,Yes,,,,
Grover Cleveland High School,Q485,GROVER CLEVELAND HS - Q,Q485,21-27 HIMROD STREET QUEENS 11385,Yes,No,No,,,,
Institute for Health Professions at Cambria Heights,Q243,CAMPUS MAGNET HS (JACKSON) - Q,Q490,207- 01 116TH  AVENUE QUEENS 11411,Yes,No,No,,,,
Humanities & Arts Magnet High School,Q498,CAMPUS MAGNET HS (JACKSON) - Q,Q490,207- 01 116TH  AVENUE QUEENS 11411,Yes,No,No,,,,
"Mathematics, Science Research and Technology Magnet High School",Q492,CAMPUS MAGNET HS (JACKSON) - Q,Q490,207- 01 116TH  AVENUE QUEENS 11411,Yes,No,No,,,,
"Business, Computer Applications & Entrepreneurship High School",Q496,CAMPUS MAGNET HS (JACKSON) - Q,Q490,207- 01 116TH  AVENUE QUEENS 11411,Yes,No,No,,,,
"Law, Government and Community Service High School",Q494,CAMPUS MAGNET HS (JACKSON) - Q,Q490,207- 01 116TH  AVENUE QUEENS 11411,Yes,No,No,,,,
Benjamin Franklin High School for Finance & Information Technology,Q313,CAMPUS MAGNET HS (JACKSON) - Q,Q490,207- 01 116TH  AVENUE QUEENS 11411,Yes,No,No,,,,
Hillcrest High School,Q505,HILLCREST HS - Q,Q505,160-05 HIGHLAND AVENUE QUEENS 11432,Yes,No,Yes,,,,
